Country,Year,SP.POP.TOTL,SH.TBS.INCD,SH.IMM.MEAS,SE.XPD.TOTL.GD.ZS,SH.DYN.AIDS.ZS,SP.DYN.LE00.IN,SH.IMM.IDPT,SH.XPD.CHEX.GD.ZS,SN.ITK.DEFC.ZS,NY.GDP.PCAP.CD
Papua New Guinea,2019,9542486.0,432.0,37.0,1.67774999141693,0.9,65.474,35.0,2.30036092,21.9,2593.804650159886
Portugal,2001,10362722.0,48.0,90.0,5.33713006973267,0.5,76.81463414634149,97.0,8.62751484,2.5,11734.764974395395
Portugal,2002,10419631.0,48.0,93.0,5.25871992111206,0.5,77.0658536585366,98.0,8.78642941,2.5,12936.692820448196
Portugal,2003,10458821.0,44.0,96.0,5.28152990341187,0.5,77.21951219512196,99.0,9.12415695,2.5,15797.782134027593
Portugal,2004,10483861.0,40.0,95.0,5.04638004302979,0.5,77.67073170731709,95.0,9.5325079,2.5,18064.15809329872
Portugal,2005,10503330.0,36.0,93.0,5.07394981384277,0.5,78.0707317073171,93.0,9.65306759,2.5,18780.127512409996
Portugal,2006,10522288.0,35.0,97.0,4.90767002105713,0.5,78.41951219512195,97.0,9.35422611,2.5,19839.45404990321
Portugal,2007,10542964.0,32.0,95.0,4.92147016525269,0.5,78.3219512195122,97.0,9.25186634,2.5,22811.056484436518
Portugal,2008,10558177.0,31.0,97.0,4.69609022140503,0.5,78.52439024390246,97.0,9.58307838,2.5,24949.041356673933
Portugal,2009,10568247.0,29.0,95.0,5.56314992904663,0.5,78.72682926829269,96.0,10.13070393,2.5,23151.21541307117
Portugal,2010,10573100.0,28.0,96.0,5.41248989105225,0.5,79.02682926829269,98.0,10.03250504,2.5,22520.642312404478
Portugal,2011,10557560.0,27.0,97.0,5.12333011627197,0.5,80.47073170731709,97.0,9.73071671,2.5,23217.295496520746
Portugal,2012,10514844.0,27.0,97.0,4.94940996170044,0.5,80.37317073170732,98.0,9.65393162,2.5,20563.713601262887
Portugal,2013,10457295.0,26.0,98.0,5.2709698677063,0.5,80.7219512195122,98.0,9.40486622,2.5,21653.19597522246
Portugal,2014,10401062.0,24.0,98.0,5.12400007247925,0.5,81.12195121951221,98.0,9.34288025,2.5,22103.700970332095
Portugal,2015,10358076.0,23.0,98.0,4.88554000854492,0.5,81.12439024390245,98.0,9.31645775,2.5,19250.106537685195
Portugal,2016,10325452.0,20.0,98.0,4.7709059715271,0.5,81.12439024390245,98.0,9.39439583,2.5,19991.972487880517
Portugal,2017,10300300.0,20.0,98.0,5.0156102180481,0.5,81.42439024390245,98.0,9.30583763,2.5,21490.429863103967
Portugal,2018,10283822.0,21.0,99.0,4.67515993118286,0.5,81.32439024390244,99.0,9.4126482,2.5,23562.554522819133
Portugal,2019,10286263.0,19.0,99.0,4.63002014160156,0.5,81.67560975609757,99.0,9.53145981,2.5,23330.817288932005
Paraguay,2001,5211541.0,44.0,90.0,3.83357000350952,0.2,69.9,89.0,5.60815763,10.5,1630.1908460826978
Paraguay,2002,5286512.0,44.0,86.0,3.40773010253906,0.2,70.025,87.0,4.75770569,9.3,1361.249280592867
Paraguay,2003,5353254.0,47.0,91.0,3.3827600479126,0.2,70.297,86.0,4.90703869,8.8,1436.7649043329382
Paraguay,2004,5416324.0,47.0,91.0,2.86989998817444,0.3,70.481,92.0,4.93224382,9.1,1776.9322581686572
Paraguay,2007,5590145.0,43.0,91.0,2.73951005935669,0.3,71.106,95.0,5.02042675,9.4,3194.2629816281674
Paraguay,2010,5768613.0,42.0,93.0,2.7707200050354,0.3,71.887,91.0,5.47032022,7.7,4725.7263410158275
Paraguay,2011,5843939.0,43.0,91.0,3.69282007217407,0.3,72.131,92.0,5.82928896,7.2,5776.281847996703
Paraguay,2012,5923322.0,43.0,88.0,3.668790102005,0.3,72.454,91.0,6.52922678,7.2,5617.104917867875
Paraguay,2013,6005652.0,40.0,88.0,4.80932998657227,0.3,72.757,91.0,6.05105257,7.4,6410.814702787328
Paraguay,2014,6090721.0,39.0,84.0,4.78911018371582,0.3,72.878,93.0,6.64387417,7.1,6629.416992773412
Paraguay,2015,6177950.0,40.0,78.0,3.33815002441406,0.3,73.191,92.0,6.70042467,7.4,5861.40189546648
Paraguay,2016,6266615.0,41.0,85.0,3.4349799156189,0.3,73.534,92.0,6.68209553,7.7,5759.042197892506
Paraguay,2017,6355404.0,43.0,92.0,3.08968997001648,0.3,73.644,91.0,6.60703087,7.8,6136.058301495199
Paraguay,2018,6443328.0,43.0,93.0,3.28320002555847,0.3,73.568,88.0,6.71837997,7.8,6242.961454178984
Paraguay,2019,6530026.0,46.0,87.0,3.46971011161804,0.3,73.621,86.0,7.17281008,8.2,5807.838794079755
Romania,2001,22131970.0,151.0,98.0,3.26628994941711,0.1,71.16097560975611,99.0,4.37598133,2.5,1825.1798045597939
Romania,2002,21730496.0,158.0,98.0,3.5041298866272,0.1,71.00975609756098,98.0,4.57694626,2.5,2119.88267323918
Romania,2003,21574326.0,159.0,97.0,3.54397010803223,0.1,71.30975609756098,97.0,5.37136745,2.5,2679.4119095120927
Romania,2004,21451748.0,154.0,97.0,3.31273007392883,0.1,71.5609756097561,97.0,5.47733545,2.5,3494.9445171830384
Romania,2005,21319685.0,142.0,97.0,3.50039005279541,0.1,71.91219512195123,97.0,5.52778149,2.5,4617.929016432579
Romania,2006,21193760.0,134.0,95.0,4.30650997161865,0.1,72.16341463414635,97.0,5.07106066,2.5,5757.496428571899
Romania,2007,20882982.0,125.0,97.0,4.14953994750977,0.1,72.56585365853658,96.0,5.02223349,2.5,8360.166321324854
Romania,2008,20537875.0,121.0,96.0,4.0971999168396,0.1,72.56585365853658,96.0,5.02274227,2.5,10435.043984103731
Romania,2009,20367487.0,116.0,96.0,4.00213003158569,0.1,73.30975609756098,95.0,5.27841282,2.5,8548.118672186385
Romania,2010,20246871.0,105.0,95.0,3.49360990524292,0.1,73.45853658536586,94.0,5.76614237,2.5,8397.809173114572
Romania,2011,20147528.0,97.0,93.0,3.06136989593506,0.1,74.40975609756099,89.0,4.70199966,2.5,9560.184512652922
Romania,2012,20058035.0,92.0,94.0,2.96379995346069,0.1,74.41219512195123,91.0,4.73353195,2.5,8930.729911649736
Romania,2013,19983693.0,89.0,92.0,3.05173993110657,0.1,75.06341463414634,92.0,5.19664145,2.5,9497.254990444306
Romania,2014,19908979.0,85.0,89.0,3.12122011184692,0.1,74.90975609756099,94.0,5.02168465,2.5,10031.267274025986
Romania,2015,19815616.0,82.0,86.0,3.10963010787964,0.1,74.91219512195123,89.0,4.94721556,2.5,8976.880534775408
Romania,2016,19702267.0,74.0,86.0,2.97989010810852,0.1,75.20975609756098,89.0,5.00346899,2.5,9404.341873583442
Romania,2017,19588715.0,72.0,86.0,3.09539008140564,0.1,75.30975609756098,82.0,5.1508317,2.5,10727.94968533768
Romania,2018,19473970.0,68.0,90.0,3.34474992752075,0.2,75.35853658536587,86.0,5.56050777,2.5,12494.477467030918
Romania,2019,19371648.0,65.0,90.0,3.58318996429443,0.2,75.60731707317073,88.0,5.74447823,2.5,12958.075555378497
Rwanda,2001,8223941.0,83.0,69.0,4.82785987854004,4.4,49.021,77.0,3.89250112,38.5,238.9974526009072
Rwanda,2007,9523168.0,106.0,94.0,3.98742008209229,3.5,59.965,97.0,7.83395863,32.3,427.19239974418366
Rwanda,2008,9781996.0,101.0,92.0,3.50408005714417,3.4,61.134,97.0,7.5351038,29.5,529.2611981530445
Rwanda,2010,10309031.0,83.0,95.0,4.63384008407593,3.3,62.54,97.0,8.05313301,31.4,593.8026074895392
Rwanda,2011,10576932.0,80.0,95.0,4.38598012924194,3.3,63.261,97.0,7.90435696,34.3,650.6026286108606
Rwanda,2012,10840334.0,72.0,97.0,4.4235200881958,3.2,64.009,98.0,8.06890869,34.5,705.7597558294568
Rwanda,2013,11101350.0,66.0,95.0,4.7449197769165,3.1,64.426,98.0,6.74579239,34.8,704.0562898812956
Rwanda,2014,11368451.0,65.0,97.0,4.19878005981445,3.1,64.94,98.0,6.95749235,35.1,724.3521743673512
Rwanda,2015,11642959.0,61.0,96.0,3.64915990829468,3.0,65.298,98.0,6.62107325,35.3,733.4411218041469
Rwanda,2016,11930899.0,62.0,95.0,3.4367299079895,2.9,65.737,98.0,6.92619371,34.9,728.434489970531
Rwanda,2017,12230339.0,58.0,97.0,3.12646007537842,2.8,65.941,98.0,6.38999128,34.7,756.547641107379
Rwanda,2018,12531808.0,59.0,99.0,3.07375001907349,2.7,66.251,97.0,6.6816082,34.7,769.4373107066018
Rwanda,2019,12835028.0,57.0,96.0,3.23707008361816,2.6,66.437,98.0,6.41066742,35.2,806.8799810507752
South Asia,2003,1489278936.0,314.0,61.90395885254699,3.11435008049011,0.4060292156830299,64.19939173807128,64.31112164514093,3.7214162897557466,21.024977824678547,531.1474169621991
South Asia,2004,1515599723.0,312.0,65.52375502875314,2.55604004859924,0.4057412777277069,64.53986100125594,67.39142457407522,3.697374866203809,21.124290022757023,605.0960358205484
South Asia,2005,1541135031.0,308.0,68.8373892723774,2.5699999332428,0.329540825760229,64.9156958515493,67.68749196671145,3.624899590253094,20.52155057437397,681.7068967712778
South Asia,2006,1565718156.0,303.0,69.0369445123457,2.64775502681732,0.3293755286008317,65.37066847407625,67.42634020724671,3.5481619180577706,18.786647614163105,763.923014240051
South Asia,2007,1589218004.0,298.0,69.93573006188333,2.63527011871338,0.3293624744648896,65.63132146123986,65.96260962250376,3.486368042627703,17.064223214324212,946.4789363822811
South Asia,2008,1612407426.0,292.0,71.47295592643248,2.74622988700867,0.3293417761709307,65.95992796911864,70.17887639403693,3.4591674449637626,16.2673282246481,947.4113819218154
South Asia,2009,1636052663.0,286.0,75.8921683232144,2.93451499938965,0.25332611539178695,66.25394804858674,72.90022973622726,3.417771532432942,16.03694926123902,1028.8009401103495
South Asia,2010,1660139325.0,280.0,78.33624444111098,3.377690076828,0.2531569900477992,66.74941022683443,76.02493719674486,3.253284349111469,15.693671348911261,1242.3468611265039
South Asia,2011,1684436757.0,273.0,80.45785467856577,2.84187996387482,0.2529700555080403,67.14072856292994,80.12388688797611,3.207914586411167,15.294791748785956,1351.9915695937516
South Asia,2012,1708114582.0,268.0,79.68931500110416,2.728139996528625,0.2528353783650329,67.62984290694264,79.95628606925227,3.261399049144898,14.825961744040795,1347.9180945419298
South Asia,2013,1731137145.0,262.0,80.64265889203195,2.848063111305235,0.2527566279553172,68.11946934369662,80.84658210493262,3.6286033722752866,14.709361313484413,1364.831009780753
South Asia,2014,1753568847.0,257.0,82.80985521269021,2.46592998504639,0.25267063098851783,68.63666842200522,82.8573211886186,3.5358099451029417,14.440800836798232,1475.7270287764165
South Asia,2015,1775178483.0,251.0,85.07432308593965,2.9529099464416504,0.2526202121407184,69.14258888096212,84.82338299799792,3.5179171399904656,14.133413506010845,1523.6978074533922
South Asia,2016,1796850154.0,245.0,85.75909125773364,3.46315610408783,0.17555071046088935,69.60886398903021,85.98101964097384,3.4355764521366643,13.57385543413701,1675.5755107735336
South Asia,2017,1818868706.0,234.0,87.51326288306656,3.136415004730225,0.17549872607216235,69.97910207564371,86.70872662004031,2.9850291163135183,12.95436813792905,1887.9218304754595
South Asia,2018,1840534093.0,226.0,90.19740710930145,2.898598313331605,0.17540904067487076,70.2534786113924,88.43680592963359,3.0425801744727066,12.985889196149628,1920.2083957608188
South Asia,2019,1861598514.0,219.0,91.61450721563081,2.86066496372223,0.17530511053667447,70.4727549740685,89.80381584541504,3.0956635004536666,14.189775588844512,1962.8028752475882
Sudan,2002,27570318.0,139.0,58.0,1.16425001621246,0.2,58.976,60.0,3.30010867,20.3,529.443542480469
Sudan,2004,28831550.0,142.0,67.0,1.31254994869232,0.2,56.773,74.0,4.15593481,19.7,737.108520507813
Sudan,2005,29540577.0,143.0,69.0,1.17842996120453,0.2,57.279,78.0,4.09418106,18.9,945.673400878906
Sudan,2006,30332968.0,146.0,73.0,1.55353999137878,0.2,60.281,78.0,4.88544321,17.6,1179.91625976563
Sudan,2008,32065241.0,116.0,79.0,1.85150003433228,0.2,61.206,86.0,5.42313623,16.3,1585.55432128906
Sudan,2009,32948155.0,121.0,82.0,2.02213001251221,0.2,62.644,81.0,6.39496279,16.5,1382.64135742188
Senegal,2001,9938027.0,153.0,48.0,2.47150993347168,0.7,57.564,52.0,3.67916536,24.1,654.8407211072209
Senegal,2002,10180950.0,150.0,54.0,2.59441995620728,0.8,58.231,60.0,3.95129871,22.9,688.1875063186278
Senegal,2003,10434504.0,147.0,60.0,2.75125002861023,0.8,59.122,73.0,4.29645395,21.4,840.3582917148985
Senegal,2004,10698691.0,144.0,57.0,3.07778000831604,0.8,60.027,87.0,4.56848049,19.6,941.8738496235165
Senegal,2005,10974057.0,141.0,74.0,4.06443023681641,0.8,60.915,84.0,3.67466164,18.1,1003.1871226281762
Senegal,2006,11263387.0,139.0,80.0,3.82137989997864,0.7,61.75,89.0,3.76337719,16.5,1038.5791416731224
Senegal,2008,11872929.0,136.0,77.0,4.02568006515503,0.7,63.242,88.0,3.50687575,11.9,1419.5310337411966
Senegal,2009,12195029.0,134.0,79.0,4.92073011398315,0.6,63.923,86.0,3.84157085,11.0,1323.9712906434652
Senegal,2010,12530121.0,132.0,81.0,5.21774005889893,0.6,64.615,89.0,4.02764177,11.3,1286.6048676597209
Senegal,2011,12875880.0,130.0,84.0,4.90302991867065,0.6,65.262,92.0,4.21416569,11.5,1383.5391928296804
Senegal,2012,13231833.0,129.0,83.0,4.77698993682861,0.5,65.457,91.0,4.26687956,11.9,1334.726014604152
Senegal,2013,13595566.0,127.0,84.0,5.68656015396118,0.5,66.072,92.0,4.38575172,12.0,1391.5322572222506
Senegal,2014,13970308.0,125.0,80.0,5.72021007537842,0.5,66.452,89.0,4.39605808,11.8,1417.0950735747006
Senegal,2015,14356181.0,123.0,80.0,5.45637989044189,0.4,66.879,89.0,4.38257313,10.7,1238.126395595454
Senegal,2016,14751356.0,122.0,93.0,5.11309003829956,0.4,67.497,93.0,4.26078129,9.5,1290.750003940906
Senegal,2017,15157793.0,120.0,90.0,4.62496995925903,0.4,67.75,93.0,3.99707484,8.5,1385.1993328843687
Senegal,2018,15574909.0,118.0,86.0,4.85822010040283,0.4,68.097,92.0,4.23825741,7.8,1484.2396733776984
Senegal,2019,16000781.0,117.0,89.0,5.34887981414795,0.3,68.526,95.0,4.13226938,7.4,1462.3543328027542
Sierra Leone,2001,4857096.0,309.0,50.0,3.43271994590759,1.8,45.661,38.0,10.97251225,50.7,224.51022427963764
Sierra Leone,2002,5140113.0,311.0,62.0,3.54527997970581,1.8,46.359,53.0,11.42102432,49.8,243.83520742308798
Sierra Leone,2003,5350907.0,313.0,73.0,3.26061010360718,1.8,46.963,73.0,10.82905197,49.4,258.9860134351376
Sierra Leone,2004,5533329.0,314.0,76.0,3.10713005065918,1.8,47.577,65.0,10.96055317,48.8,261.78393348406127
Sierra Leone,2005,5683334.0,316.0,71.0,2.7969799041748,1.8,48.237,65.0,11.03772926,46.7,290.4095319752015
Sierra Leone,2007,5939163.0,318.0,60.0,2.55851006507874,1.7,50.365,64.0,10.03516197,41.7,363.4345231572132
Sierra Leone,2008,6090860.0,318.0,73.0,2.41317009925842,1.7,51.526,77.0,9.87387085,40.3,411.3472818343197
Sierra Leone,2009,6259842.0,318.0,80.0,2.7781400680542,1.7,52.626,84.0,11.09847832,34.9,392.00667475044395
Sierra Leone,2010,6436698.0,317.0,82.0,2.58863997459412,1.7,53.693,86.0,10.94338036,29.1,400.52000220596415
Sierra Leone,2011,6612385.0,316.0,84.0,2.66890001296997,1.7,54.62,89.0,13.28134346,24.4,445.0053620661048
Sierra Leone,2012,6788587.0,314.0,86.0,2.87204003334045,1.7,55.451,91.0,10.59041977,24.3,560.0373997363719
Sierra Leone,2013,6964859.0,313.0,85.0,2.37981009483337,1.7,56.313,92.0,11.56772041,25.4,706.4526640084736
Sierra Leone,2014,7140688.0,310.0,80.0,2.66291999816895,1.6,56.393,83.0,19.72741699,25.0,702.335379410788
Sierra Leone,2015,7314773.0,307.0,78.0,3.05729007720947,1.6,57.189,86.0,20.413414,25.8,576.7402317389622
Sierra Leone,2016,7493913.0,304.0,85.0,3.06023001670837,1.6,58.404,84.0,16.5259552,25.9,490.3705887951414
Sierra Leone,2017,7677565.0,301.0,80.0,4.66096019744873,1.6,58.652,90.0,9.39976025,27.2,484.4464497988515
Sierra Leone,2018,7861281.0,298.0,87.0,6.98963022232056,1.5,59.796,93.0,8.28987408,27.7,519.6500155920182
Sierra Leone,2019,8046828.0,295.0,93.0,7.4470100402832,1.5,60.255,95.0,8.74976635,27.9,506.6068943640983
El Salvador,2002,6011275.0,32.0,93.0,3.242840051651,0.5,70.232,81.0,8.77833939,7.1,2106.7394687483106
El Salvador,2003,6026849.0,29.0,90.0,3.13467001914978,0.6,70.14,94.0,8.4062252,7.9,2197.4820009593736
El Salvador,2005,6037817.0,37.0,99.0,3.17785000801086,0.6,70.44,89.0,8.43694401,9.1,2434.323531170289
El Salvador,2006,6034436.0,34.0,98.0,3.49298000335693,0.6,70.773,96.0,7.92342138,9.4,2651.430887658764
El Salvador,2007,6044131.0,34.0,99.0,3.60984992980957,0.6,71.108,99.0,7.63829565,9.7,2814.5898889352334
El Salvador,2008,6068099.0,35.0,95.0,4.45810985565186,0.6,71.424,98.0,7.66487646,9.9,2964.172140237
El Salvador,2009,6091188.0,34.0,91.0,4.65950012207031,0.6,71.576,91.0,8.39771748,10.2,2889.6858872193734
El Salvador,2010,6114034.0,34.0,92.0,4.04807996749878,0.6,71.848,89.0,8.23629189,10.5,3017.3073947577
El Salvador,2011,6137349.0,38.0,89.0,3.89854001998901,0.6,71.859,89.0,8.14439964,10.7,3304.974183478893
El Salvador,2012,6161289.0,41.0,93.0,3.7124400138855,0.6,71.831,92.0,7.53931999,10.7,3471.0512686549846
El Salvador,2013,6185642.0,43.0,94.0,3.80149006843567,0.6,71.771,92.0,7.71839237,10.7,3555.1620995848125
El Salvador,2014,6209526.0,44.0,95.0,3.82416009902954,0.5,71.746,94.0,7.68152761,10.8,3638.5176581916235
El Salvador,2015,6231066.0,48.0,95.0,3.90987992286682,0.5,71.814,91.0,7.63034058,10.6,3761.5136800027476
El Salvador,2016,6250510.0,60.0,90.0,3.82523989677429,0.5,72.025,93.0,7.70530415,9.9,3870.3129824606312
El Salvador,2017,6266654.0,72.0,85.0,3.7252299785614,0.5,72.311,85.0,7.21280336,9.2,3986.0490143543907
El Salvador,2018,6276342.0,70.0,81.0,3.60575008392334,0.5,72.555,81.0,7.09307051,8.4,4145.862351031859
El Salvador,2019,6280217.0,58.0,82.0,3.38515996932983,0.5,72.559,81.0,7.16578436,8.3,4280.288404047185
Serbia,2007,7381579.0,37.0,95.0,4.20983982086182,0.1,73.63170731707318,94.0,9.37001324,2.5,5848.476405451045
Serbia,2008,7350222.0,35.0,92.0,4.44199991226196,0.1,73.88536585365853,95.0,9.47590065,2.5,7101.040141168623
Serbia,2009,7320807.0,32.0,95.0,4.48398017883301,0.1,73.98536585365855,95.0,9.3397665,2.5,6169.114194778226
Serbia,2010,7291436.0,30.0,95.0,4.32780981063843,0.1,74.33658536585367,91.0,9.52071667,2.5,5735.422856598488
Serbia,2011,7234099.0,28.0,93.0,4.2383599281311,0.1,74.53658536585367,94.0,9.10749245,2.6,6809.15980400146
Serbia,2012,7199077.0,24.0,87.0,4.16420984268188,0.1,74.83658536585368,91.0,9.32176399,2.6,6015.945227569691
Serbia,2014,7130576.0,23.0,86.0,3.92698001861572,0.1,75.33658536585367,93.0,9.23958969,3.7,6600.0568085458945
Serbia,2015,7095383.0,21.0,86.0,3.78640007972717,0.1,75.28780487804879,95.0,8.8132,4.1,5588.98072768556
Serbia,2016,7058322.0,19.0,82.0,3.63470005989075,0.1,75.68780487804878,92.0,8.4589138,4.2,5765.200762027113
Serbia,2017,7020858.0,19.0,86.0,3.71016001701355,0.1,75.53902439024391,95.0,8.22039318,4.0,6292.5436292670665
Serbia,2018,6982604.0,17.0,92.0,3.58231997489929,0.1,75.89024390243902,96.0,8.5316782,3.8,7252.401857739923
Serbia,2019,6945235.0,14.0,87.0,3.61647009849548,0.1,75.93658536585367,97.0,8.67206478,3.7,7417.203648522012
Sub-Saharan Africa (excluding high income),2001,689080780.0,346.0,52.46281812876708,3.11486005783081,4.707394599303261,51.53376263132838,51.59762343489172,5.412030043137858,25.93219999653315,586.4194983899449
Sub-Saharan Africa (excluding high income),2002,707609717.0,351.0,53.664360646969925,3.00493001937866,4.622593827540265,51.88907114846191,52.93153100261263,4.906463221445632,25.48986068211765,622.1578788796954
Sub-Saharan Africa (excluding high income),2004,746464327.0,360.0,58.26455569082719,3.10713005065918,4.416569132729264,52.846618121540374,59.06620864285168,5.874995359958279,24.02242969525714,924.4017458455123
Sub-Saharan Africa (excluding high income),2005,766895808.0,359.0,60.09670372055463,3.23470997810364,4.3115718193036665,53.46017793170976,62.244133372427044,5.660235609917946,22.89100358692673,1069.1358664534794
Sub-Saharan Africa (excluding high income),2006,788025400.0,357.0,62.747247337122346,3.00991988182068,4.210429249060344,54.21136823960079,64.2667351001433,5.515557625950354,21.94264643836261,1230.1024499832129
Sub-Saharan Africa (excluding high income),2008,832555779.0,341.0,67.13482674813666,3.06307005882263,4.0752666815834875,55.44886260821744,69.29500597033615,5.138930892688898,20.98085381697753,1529.6572028356009
Sub-Saharan Africa (excluding high income),2009,855798400.0,334.0,71.28726208523027,3.1739399433136,4.017930847878958,56.21789288382959,72.48391601355571,5.576085025211631,19.718773917793513,1431.4084183289904
Sub-Saharan Africa (excluding high income),2010,879707649.0,324.0,71.49396366655502,3.50222992897034,3.9932002816299685,56.84569722907262,71.01291606213346,5.51107176655483,18.51528322168302,1655.278549816568
Sub-Saharan Africa (excluding high income),2011,904194713.0,315.0,70.07853130842653,3.445180058479305,3.943080322056253,57.557144064124756,71.07918032724417,5.423663998600701,17.380389625336907,1817.3396936186189
Sub-Saharan Africa (excluding high income),2012,929240350.0,305.0,70.14263568874881,3.4527000188827497,3.9138989988150183,58.13948002503504,70.17825023402906,5.2297307858502355,17.068971187450757,1837.3443639416787
Sub-Saharan Africa (excluding high income),2013,955006479.0,292.0,69.07491589906044,3.61578989028931,3.861717877732851,58.66667746339611,69.69543238479663,5.196045441066425,16.90792890341196,1899.8422595567015
Sub-Saharan Africa (excluding high income),2014,981414975.0,283.0,68.97071572098092,3.5165350437164298,3.8310918907657507,59.14134269031081,71.01646416054747,4.940334224358249,17.003396438799566,1930.7616337873708
Sub-Saharan Africa (excluding high income),2015,1008605106.0,271.0,68.16926919837634,3.67008996009827,3.7564160812212335,59.561613162150415,70.60882521278532,5.266404839371277,17.312448754544704,1675.6456160065713
Sub-Saharan Africa (excluding high income),2016,1036061038.0,254.0,68.143010679124,3.5616099834442148,3.698802617383466,60.06771954247249,73.38689875409979,5.249769116334084,17.63131341059009,1517.069360098447
Sub-Saharan Africa (excluding high income),2017,1063789157.0,244.0,69.83563882110532,3.775149941444395,3.6081264521123235,60.47588945890216,73.83206559627374,5.296884134070876,18.09323595433772,1601.15686548588
Sub-Saharan Africa (excluding high income),2018,1092306937.0,235.0,69.67118177839947,3.69643998146057,3.5022604709653202,60.861963029475554,73.85009082180606,5.0442663278240705,18.51380775494341,1622.2215344076506
Sub-Saharan Africa (excluding high income),2019,1121451150.0,226.0,70.60850754847155,3.5861150026321447,3.4061372020906218,61.24317289564418,74.42322039456658,4.9758505144163605,19.77105958820587,1599.7591862244296
Sub-Saharan Africa,2001,689161982.0,346.0,52.46530559016248,3.11486005783081,4.707394599303259,51.53632182500616,51.60021996791791,5.412005061770194,25.93219999653315,587.2598499777228
Sub-Saharan Africa,2002,707693440.0,351.0,53.666871855422606,3.00493001937866,4.622593827540264,51.89134243641401,52.93414036001531,4.905899868562409,25.489860682117655,623.0772085261821
Sub-Saharan Africa,2004,746546802.0,360.0,58.26680156227372,3.10713005065918,4.416569132729265,52.84880711910819,59.06841031668345,5.874153189147752,24.02242969525714,925.4299372361014
Sub-Saharan Africa,2005,766978666.0,359.0,60.09880645930912,3.23470997810364,4.311571819303665,53.46219504854806,62.246120041748256,5.659455961722399,22.89100358692673,1070.22425633243
Sub-Saharan Africa,2006,788110000.0,357.0,62.749225562662026,3.00991988182068,4.210429249060346,54.21330106958286,64.2686304108895,5.514664272751309,21.94264643836261,1231.2652164041142
Sub-Saharan Africa,2008,832642735.0,341.0,67.13652158644672,3.06307005882263,4.0752666815834875,55.450712605246444,69.29658591347606,5.138037687390246,20.98085381697753,1530.6591633688781
Sub-Saharan Africa,2009,855885698.0,334.0,71.28865993049769,3.1739399433136,4.017930847878958,56.21961307115929,72.48535753186599,5.574892055123725,19.718773917793516,1432.2523560255524
Sub-Saharan Africa,2010,879797419.0,324.0,71.49546881072663,3.50222992897034,3.9932002816299677,56.84736568908038,71.01444752947245,5.510612038621511,18.51528322168302,1656.2118324715984
Sub-Saharan Africa,2011,904282154.0,315.0,70.08002493534474,3.445180058479305,3.943080322056254,57.558610685098465,71.08062227641648,5.423255350660339,17.380389625336907,1818.3422241324554
Sub-Saharan Africa,2012,929328653.0,305.0,70.14404647918266,3.4527000188827497,3.9138989988150175,58.141013248678824,70.1796592208228,5.230046066283712,17.068971187450757,1838.30933480109
Sub-Saharan Africa,2013,955096428.0,292.0,69.07636957998896,3.61578989028931,3.8617178777328505,58.66803860138508,69.69690582029223,5.1955357106461415,16.90792890341196,1901.053867700855
Sub-Saharan Africa,2014,981506334.0,283.0,68.97222569153404,3.5165350437164298,3.831091890765751,59.14265400002987,71.01787126418327,4.94018511642138,17.003396438799566,1931.99564410156
Sub-Saharan Africa,2015,1008698525.0,271.0,68.17069987734416,3.67008996009827,3.756416081221234,59.56297768249366,70.61009093097891,5.265831178114381,17.312448754544704,1676.8942191847364
Sub-Saharan Africa,2016,1036155715.0,254.0,68.14438492227939,3.5616099834442148,3.698802617383467,60.06902088480492,73.3879756474397,5.249707886866314,17.631313410590085,1518.3689685679362
Sub-Saharan Africa,2017,1063885000.0,244.0,69.83704737636032,3.775149941444395,3.6081264521123235,60.47713484183977,73.83318454126113,5.296522116626026,18.09323595433772,1602.4915712137838
Sub-Saharan Africa,2018,1092403699.0,235.0,69.6724615722699,3.69643998146057,3.50226047096532,60.86302413940893,73.85131331114596,5.044475212294936,18.513807754943418,1623.5757431228685
Sub-Saharan Africa,2019,1121548775.0,226.0,70.60985959544443,3.5861150026321447,3.40613720209062,61.244287345019266,74.42439077898808,4.9760532094292875,19.771059588205873,1601.121763611796
Sao Tome and Principe,2002,149841.0,112.0,85.0,2.72058010101318,2.1,62.6,92.0,10.66279221,12.8,568.4112370141916
Sao Tome and Principe,2003,153762.0,125.0,87.0,3.24692988395691,2.0,63.166,94.0,12.6178236,11.2,663.9194564669717
Sao Tome and Principe,2004,157697.0,138.0,91.0,3.23470997810364,1.8,63.731,96.0,11.86979675,9.8,726.5995017476346
Sao Tome and Principe,2005,161680.0,151.0,88.0,4.85645008087158,1.7,63.709,97.0,11.51630402,9.0,843.9527132189112
Sao Tome and Principe,2006,165725.0,166.0,85.0,4.27118015289307,1.5,64.398,97.0,8.27670765,9.0,861.5211781922844
Sao Tome and Principe,2007,169845.0,98.0,86.0,6.28682994842529,1.4,64.724,97.0,8.1677618,9.8,878.1325507594696
Sao Tome and Principe,2008,174004.0,70.0,93.0,5.5544900894165,1.3,65.079,99.0,7.11202765,11.1,1080.5567147470554
Sao Tome and Principe,2009,178128.0,78.0,90.0,10.6779003143311,1.2,65.116,98.0,7.19514179,12.1,1054.4129197602758
Sao Tome and Principe,2010,182138.0,117.0,92.0,9.65147018432617,1.1,65.249,98.0,6.84464884,13.0,1079.6896543678708
