Country;Year;Continent;Least Developed;Life Expectancy;Population;CO2 emissions;Health expenditure;Electric power consumption;Forest area;GDP per capita;Individuals using the Internet;Military expenditure;People practicing open defecation;People using at least basic drinking water services;Obesity among adults;Beer consumption per capita
Qatar;2002;Asia;FALSE;77.762;640872;50.71215469;2.46044087;15051.71435;0;103395.3254;10.22612893;3.929969922;0;100;27.5;0.19242
Qatar;2003;Asia;FALSE;77.919;681791;50.95403383;3.50257206;15878.36573;0;102794.7706;19.24233642;3.33399484;0;100;28.1;0.2269
Qatar;2004;Asia;FALSE;78.083;753332;49.20805129;3.18311739;16390.65344;0;113889.9861;20.70164785;2.433859686;0;100;28.4;0.2521
Qatar;2005;Asia;FALSE;78.252;865410;44.53380584;2.56300044;16350.02894;0;109910.4023;24.73349378;1.993016269;0;100;28.5;0.32743
Qatar;2006;Asia;FALSE;78.425;1022704;42.79830768;2.28806424;15457.41325;0;120966.6439;28.97411271;1.750507649;0;100;28.4;0.37684
Qatar;2007;Asia;FALSE;78.601;1218441;40.89652419;2.07008052;15513.77525;0;123032.9463;37;1.9598416;0;100;28.5;0.36147
Qatar;2008;Asia;FALSE;78.775;1436670;36.91870848;1.63775349;14833.70963;0;125130.0112;44.3;2.010500927;0;100;28.7;0.34295
Qatar;2009;Asia;FALSE;78.945;1654944;32.67180019;2.38356304;13980.94204;0;122393.8235;53.1;1.992213177;0;100;29;0.32699
Qatar;2010;Asia;FALSE;79.108;1856329;32.63430234;1.87017775;13680.82545;0;132062.4619;69;1.473909083;0;100;29.5;0.31
Qatar;2011;Asia;FALSE;79.26;2035862;33.4944129;1.59996212;14209.22692;0;139358.9653;69;1.458;0;99.93830028;30;0.3
Qatar;2012;Asia;FALSE;79.399;2196078;34.18822184;1.74822152;14153.70983;0;141634.7038;69.3;1.45;0;99.87660055;30.6;0.31
Qatar;2013;Asia;FALSE;79.527;2336579;32.5989398;2.07620168;14853.29756;0;138229.769;85.3;1.449;0;99.81490083;31.3;0.29
Qatar;2014;Asia;FALSE;79.646;2459202;33.20589511;2.42293572;13913.07548;0;129068.5789;91.49;1.446;0;99.75320111;32;0.28
Qatar;2015;Asia;FALSE;79.758;2565708;33.04351032;3.00097346;14781.62428;0;92968.2321;92.88482645;1.4365748;0;99.69150138;32.9;0.28
Romania;2000;Europe;FALSE;71.16341463;22442971;3.966498018;4.20876122;1935.560812;27.7132036;5848.084955;3.613717291;2.498914184;0.001;100;17;3.37552
Romania;2001;Europe;FALSE;71.16097561;22131970;4.302825279;4.37598133;1987.66019;27.778068;6518.675292;4.538669029;2.420745188;0;100;17.3;3.32314
Romania;2002;Europe;FALSE;71.0097561;21730496;4.313753256;4.57694626;2066.783933;27.82355244;7162.365778;6.58;2.287296075;0;100;17.6;3.39666
Romania;2003;Europe;FALSE;71.3097561;21574326;4.548925394;5.37136745;2079.796062;27.87866928;7559.975349;8.9;2.088487134;0;100;18;3.6455
Romania;2004;Europe;FALSE;71.56097561;21451748;4.444859154;5.47733545;2237.937816;27.9373913;8990.32565;15;2.007657561;0;100;18.3;4.24733
Romania;2005;Europe;FALSE;71.91219512;21319685;4.442373285;5.52778149;2295.570505;28.0046091;9602.104759;21.5;1.981935276;0;100;18.7;4.07932
Romania;2006;Europe;FALSE;72.16341463;21193760;4.683454099;5.07106066;2365.419564;28.06939734;11556.62425;24.66;1.822571075;0;100;19.1;4.63564
Romania;2007;Europe;FALSE;72.56585366;20882982;4.632001472;5.02223349;2446.286077;28.14519988;13700.09357;28.3;1.49361826;0;100;19.6;5.62141
Romania;2008;Europe;FALSE;72.56585366;20537875;4.646050196;5.02274227;2529.906888;28.20878643;16782.22907;32.42;1.399984366;0;100;20;5.7447
Romania;2009;Europe;FALSE;73.3097561;20367487;3.962688135;5.27841282;2605.819735;28.25393376;16631.85819;36.6;1.278069612;0;100;20.5;5.18661
Romania;2010;Europe;FALSE;73.45853659;20246871;3.83367893;5.76614237;2390.574743;28.31993045;16976.25909;39.93;1.254421591;0;100;21;4.83
Romania;2011;Europe;FALSE;74.4097561;20147528;4.172223886;4.70199966;2550.863291;28.64053526;17896.27586;40.00999678;1.298162661;0;100;21.5;5
Romania;2012;Europe;FALSE;74.41219512;20058035;4.080658872;4.73353195;2639.033434;28.99480045;18869.56897;45.87999425;1.232382746;0;100;22.1;5.35
Romania;2013;Europe;FALSE;75.06341463;19983693;3.607441144;5.19664145;2604.243137;29.32911359;19781.92571;49.7645;1.285382818;0;100;22.7;5.14
Romania;2014;Europe;FALSE;74.9097561;19908979;3.593353578;5.02168465;2494.533918;29.65824061;20657.67329;54.08;1.345998582;0;100;23.3;4.86
Romania;2015;Europe;FALSE;74.91219512;19815616;3.700112058;4.94721556;2584.411787;29.99374131;21605.83562;55.76315563;1.451968796;0;100;23.9;5.22
Russian Federation;2000;Europe;FALSE;65.48365854;146596869;10.66769032;5.01989794;4998.825661;49.40184991;6825.391602;1.977230109;3.307029837;0;95.28006623;20.5;2.19153
Russian Federation;2001;Europe;FALSE;65.38341463;145976482;10.73577044;5.24284792;5198.405704;49.44038194;7361.36377;2.944367787;3.546319229;0;95.27956797;20.7;2.63141
Russian Federation;2002;Europe;FALSE;65.12878049;145306497;10.77267705;5.52166557;5274.363305;49.47468949;8037.474609;4.128271818;3.756277391;0;95.36371106;20.9;2.92355
Russian Federation;2003;Europe;FALSE;65.02756098;144648618;11.13042089;5.16368914;5304.41526;49.51038522;9254.537109;8.298860616;3.67083809;0;95.45231415;21.1;3.09776
Russian Federation;2004;Europe;FALSE;65.47097561;144067316;11.11272164;4.7603755;5478.130458;49.54544561;10226.7666;12.8593889;3.300353647;0;95.54225536;21.4;3.4674
Russian Federation;2005;Europe;FALSE;65.5297561;143518814;11.23183738;4.77177525;5633.8455;49.58077733;11822.34668;15.2266732;3.330103192;0;95.63195194;21.6;3.66134
Russian Federation;2006;Europe;FALSE;66.72756098;143049637;11.56836194;4.76654387;5770.100636;49.6276507;14912.23438;18.02327746;3.245254379;0;95.72140317;21.9;4.11179
Russian Federation;2007;Europe;FALSE;67.58682927;142805114;11.61127902;4.74792528;6098.533476;49.66347433;16648.24219;24.66;3.118542079;0;95.81060144;22.2;4.72404
Russian Federation;2008;Europe;FALSE;67.94926829;142742366;11.59564597;4.90364075;6286.049392;49.70193816;20163.60938;32;3.149486017;0;95.89955627;22.5;4.66233
Russian Federation;2009;Europe;FALSE;68.68463415;142785349;10.83213407;5.64392519;6399.683749;49.73776369;19389.94141;42.55;3.924063399;0;95.9881552;22.8;4.19949
Russian Federation;2010;Europe;FALSE;68.84121951;142849468;11.32541814;4.97111845;6095.380276;49.77358921;20490.12695;49;3.585085721;0;96.07661235;23.2;4.12
Russian Federation;2011;Europe;FALSE;69.68390244;142960908;11.88499702;4.79491472;6409.894365;49.77108397;22798.67383;58;3.433043838;0;96.16482418;23.5;4.14
Russian Federation;2012;Europe;FALSE;70.07219512;143201721;11.70209407;4.93637609;6485.75903;49.76857873;24303.47266;66;3.689240435;0;96.25412177;23.9;4.15
Russian Federation;2013;Europe;FALSE;70.57878049;143506995;11.37700677;5.08104849;6617.134161;49.76607349;26073.875;67.97;3.854042583;0;96.34428518;24.4;4.17
Russian Federation;2014;Europe;FALSE;70.74365854;143819667;11.20820257;5.18209696;6539.207375;49.76356825;25761.64844;70.52;4.112992978;0;96.43539529;24.8;3.83
Russian Federation;2015;Europe;FALSE;71.18341463;144096870;11.05201007;5.29604387;6602.657479;49.76106301;24085.32422;70.09924123;4.871514747;0;96.52715543;25.2;3.49
Saudi Arabia;2000;Asia;FALSE;72.561;20663840;12.08197508;4.2115941;5612.707718;0.454484135;39837.30868;2.210691809;10.53440331;0;97.46704968;23.4;0
Saudi Arabia;2001;Asia;FALSE;72.759;21202646;11.98388163;4.46173573;5664.96837;0.454484135;39219.0013;4.681053166;11.41900489;0;97.46704968;24;0
Saudi Arabia;2002;Asia;FALSE;72.92;21805322;12.48548405;4.2493763;5947.27658;0.454484135;37637.52741;6.38470502;9.758063801;0;97.46704968;24.6;0
Saudi Arabia;2003;Asia;FALSE;73.051;22456645;12.68355031;3.97909737;6049.34887;0.454484135;41456.77287;8.001582891;8.687118465;0;97.62712481;25.2;0
Saudi Arabia;2004;Asia;FALSE;73.159;23132686;12.96390807;3.58400607;6501.327335;0.454484135;44614.43668;10.234533;8.081555659;0;97.78719994;25.8;0
Saudi Arabia;2005;Asia;FALSE;73.256;23816175;13.23848219;3.4186728;6352.396777;0.454484135;47184.06644;12.70503599;7.730599237;0;97.94727507;26.5;0
Saudi Arabia;2006;Asia;FALSE;73.355;24498313;13.69237149;3.61922503;6615.042088;0.454484135;48604.13819;19.45955435;7.84836739;0;98.10735021;27.1;0
Saudi Arabia;2007;Asia;FALSE;73.467;25184589;14.08083313;3.56228733;6842.756887;0.454484135;49454.3482;30;8.527051209;0;98.26742534;27.8;0
Saudi Arabia;2008;Asia;FALSE;73.598;25888535;15.05376806;2.97100425;6942.539344;0.454484135;52096.73332;36;7.353438468;0;98.42750047;28.5;0
Saudi Arabia;2009;Asia;FALSE;73.75;26630303;15.26569182;4.29041958;7203.49761;0.454484135;49920.62755;38;9.617199261;0;98.5875756;29.2;0
Saudi Arabia;2010;Asia;FALSE;73.917;27421468;16.26936986;3.647856;7477.083531;0.454484135;51535.46797;41;8.565677426;0;98.74765073;30;0
Saudi Arabia;2011;Asia;FALSE;74.089;28267591;16.40642066;3.71177721;7974.737166;0.454484135;56133.14419;47.5;7.230053324;0;98.90772586;30.8;0
Saudi Arabia;2012;Asia;FALSE;74.254;29154906;16.89149679;4.01962376;8015.150637;0.454484135;57364.98511;54;7.676602968;0;99.06780099;31.6;0
Saudi Arabia;2013;Asia;FALSE;74.402;30052058;16.74461002;4.46568298;8502.857118;0.454484135;55908.24993;60.5;8.976127733;0;99.22787612;32.4;0
Saudi Arabia;2014;Asia;FALSE;74.533;30916603;17.48316332;5.22795486;8784.756106;0.454484135;55726.10231;64.71365737;10.67791006;0;99.38795125;33.3;0
Saudi Arabia;2015;Asia;FALSE;74.651;31717676;17.81940147;5.9983449;9401.485668;0.454484135;48611.11934;69.6162358;13.32567233;0;99.54802638;34.1;0
Senegal;2000;Africa;TRUE;57.787;9797731;0.414381656;3.53971124;118.3021715;45.98327533;1997.199594;0.403967486;1.048360277;24.36430661;59.62500399;3.8;0.16313
Senegal;2001;Africa;TRUE;58.177;10036102;0.444395643;3.67916536;102.5747696;45.7833065;2079.635685;0.983794059;1.115667493;23.73431907;60.79243523;4;0.15934
Senegal;2002;Africa;TRUE;58.675;10283694;0.445365248;3.95129871;124.5503483;45.58333766;2062.613411;1.006454537;1.101240436;23.10690581;61.96474085;4.1;0.13911
Senegal;2003;Africa;TRUE;59.259;10541470;0.425936778;4.29645395;147.3206029;45.38336883;2166.669121;2.10143643;1.115442778;22.43389155;63.20780998;4.3;0.13412
Senegal;2004;Africa;TRUE;59.912;10810086;0.498608417;4.56848049;127.4964497;45.18339999;2270.285774;4.38602398;1.05782487;21.72851481;64.50246623;4.5;0.1553
Senegal;2005;Africa;TRUE;60.62;11090123;0.511265752;3.67466164;140.3319086;44.98343115;2380.728085;4.786684083;1.128601513;21.02950323;65.7952662;4.7;0.16326
Senegal;2006;Africa;TRUE;61.365;11382272;0.4893575;3.76337719;160.2326683;44.78346232;2446.929044;5.611738652;1.253857361;20.33625439;67.08684653;4.9;0.15864
Senegal;2007;Africa;TRUE;62.126;11687078;0.530500422;3.41496325;159.5463542;44.58349348;2516.710086;6.89;1.349632225;19.64910916;68.37656166;5.1;0.16829
Senegal;2008;Africa;TRUE;62.88;12004700;0.536456559;3.50687575;184.0494262;44.38352465;2589.5867;7.12;1.27948577;18.96808991;69.6641986;5.3;0.17514
Senegal;2009;Africa;TRUE;63.607;12335092;0.540733711;3.84157085;160.9369664;44.18355581;2606.182642;7.5;1.322139908;18.29349727;70.94917933;5.5;0.14684
Senegal;2010;Africa;TRUE;64.284;12678143;0.554497627;4.02764177;192.3779733;43.98358697;2653.151604;8;1.207104884;17.62479358;72.23202583;5.7;0.14
Senegal;2011;Africa;TRUE;64.898;13033814;0.580797008;4.21416569;202.8688271;43.77582714;2669.517086;9.8;1.287505632;16.96228721;73.51214473;6;0.15
Senegal;2012;Africa;TRUE;65.448;13401990;0.555887582;4.26687956;203.777651;43.56806731;2739.419;10.8;1.103264176;16.30625364;74.78899994;6.2;0.14
Senegal;2013;Africa;TRUE;65.939;13782429;0.581174786;4.38575172;215.4903861;43.36030748;2742.420736;13.1;1.24860569;15.65644657;76.06272249;6.5;0.14
Senegal;2014;Africa;TRUE;66.37;14174740;0.604596606;4.39605808;215.3466562;43.15254765;2830.697309;17.7;1.213366003;15.01289227;77.3330898;6.8;0.14
Senegal;2015;Africa;TRUE;66.747;14578450;0.637241954;4.38257313;229.3516495;42.94478783;2971.346817;21.7;1.209099171;14.37377479;78.60209362;7.1;0.14
Serbia;2000;Europe;FALSE;71.58292683;7516346;5.852577835;6.49934578;3979.363962;28.63;6019.114926;11.5845;5.15394319;0.068224556;89.30678627;16.5;4.2763
Serbia;2001;Europe;FALSE;72.23414634;7503433;5.997254857;6.86061621;4198.715706;28.851;6481.992612;13.266;4.027571198;0.068130284;89.30194459;16.8;4.155
Serbia;2002;Europe;FALSE;72.28536585;7496522;6.480338727;8.0600071;4434.370241;29.17;7224.61832;21.201;4.209954106;0.068036009;89.29706039;17.2;4.105
Serbia;2003;Europe;FALSE;72.43658537;7480591;6.971374525;8.1294651;4480.344352;29.484;7645.785777;22.948;3.447908471;0.067942159;89.29218953;17.5;3.945
Serbia;2004;Europe;FALSE;72.68292683;7463157;7.550423832;8.24021435;4332.679062;29.839;8487.604645;23.5;2.973161564;0.067847463;89.28716595;17.9;3.94
Serbia;2005;Europe;FALSE;72.83414634;7440769;6.81246772;8.27808189;4258.251568;29.861;9181.688301;26.3;2.27394358;0.067229172;89.65237442;18.4;3.931
Serbia;2006;Europe;FALSE;73.38536585;7411569;7.152331486;8.48804665;3921.906459;29.86279442;10209.18352;27.2;2.170621197;0.066615706;90.01889611;18.8;3.92664
Serbia;2007;Europe;FALSE;73.63170732;7381579;6.971408026;9.37001324;4040.44002;30.15206952;11236.22508;33.15;2.25051717;0.066006685;90.38668497;19.2;3.89485
Serbia;2008;Europe;FALSE;73.88536585;7350222;6.779387321;9.47590065;4159.137225;30.44134461;12632.07784;35.6;2.129798112;0.065402892;90.75583673;19.7;3.73867
Serbia;2009;Europe;FALSE;73.98536585;7320807;6.402299491;9.3397665;4291.843158;30.73061971;12533.96547;38.1;2.157276458;0.064803932;91.12630424;20.2;3.25468
Serbia;2010;Europe;FALSE;74.33658537;7291436;6.459632708;9.52071667;4224.397665;31.01989481;12798.27213;40.9;2.085965342;0.064210157;91.49811595;20.6;3.32
Serbia;2011;Europe;FALSE;74.53658537;7234099;7.081738796;9.10749245;4358.812174;31.03482735;13746.92502;42.2;2.003645029;0.063620846;91.87120906;21.1;3.32
Serbia;2012;Europe;FALSE;74.83658537;7199077;6.360537735;9.32176399;4489.57085;31.04975989;13933.84462;48.1;1.970993656;0.063063557;92.24824858;21.6;3.25
Serbia;2013;Europe;FALSE;75.18536585;7164132;6.486480319;9.30588913;4386.534552;31.06469243;14629.0068;53.45036418;1.900659932;0.062518433;92.62697031;22;3.06
Serbia;2014;Europe;FALSE;75.33658537;7130576;5.463794101;9.23958969;4444.222971;31.07962497;14659.57951;62.07508046;1.940768764;0.061975449;93.00635014;22.5;2.95
Serbia;2015;Europe;FALSE;75.28780488;7095383;6.397117589;8.8132;4271.744667;31.09455751;14928.46704;65.3170254;1.826086336;0.061435254;93.3864573;23;3.1
Slovak Republic;2000;Europe;FALSE;73.05121951;5388720;7.064757493;5.30256939;5028.706343;39.53035343;11376.55592;9.426803201;1.655312382;0;97.98089305;15.9;4.48393
Slovak Republic;2001;Europe;FALSE;73.40243902;5378867;7.172514212;5.3315053;4955.907896;39.56465696;12385.98843;12.52832185;1.84316099;0;97.97942302;16.2;4.32273
Slovak Republic;2002;Europe;FALSE;73.60487805;5376912;7.08027204;5.50947618;5027.452807;39.5989605;13312.20331;40.14;1.77602684;0;97.97627301;16.5;4.53555
Slovak Republic;2003;Europe;FALSE;73.60487805;5373374;7.133321044;5.44849873;5051.59839;39.62502598;14181.12184;43.04;1.841111076;0;97.97312296;16.9;4.38293
Slovak Republic;2004;Europe;FALSE;73.95853659;5372280;6.967246738;6.37190485;5021.798222;39.66756757;15226.33843;52.89;1.652006017;0;97.96997293;17.2;3.9918
Slovak Republic;2005;Europe;FALSE;73.90487805;5372807;7.169436843;6.58870029;5097.835556;39.7018711;16639.39412;55.19;1.681440946;0;97.96682309;17.6;3.84719
Slovak Republic;2006;Europe;FALSE;74.20487805;5373054;7.048132949;6.85076714;4932.803281;39.73617464;18914.02796;56.08;1.596512608;0;97.96365202;17.9;3.82925
Slovak Republic;2007;Europe;FALSE;74.20731707;5374622;6.919556134;7.17735386;5153.121484;39.77047817;21222.38033;61.8;1.478388924;0;97.96048097;18.3;3.93207
Slovak Republic;2008;Europe;FALSE;74.70487805;5379233;6.896893753;6.9563446;5272.370783;39.8047817;23725.85776;66.05;1.459385052;0;97.95733102;18.7;3.79879
Slovak Republic;2009;Europe;FALSE;74.9097561;5386406;6.295477884;7.94779444;5294.435099;39.84736952;23080.58654;70;1.516486667;0;98.25165169;19.1;3.906
Slovak Republic;2010;Europe;FALSE;75.11219512;5391428;6.571542883;7.73118067;4954.138251;39.88085089;25302.23272;75.71;1.259740404;0;98.62233526;19.5;3.43
Slovak Republic;2011;Europe;FALSE;75.95853659;5398384;6.320409762;7.3478632;5201.404897;39.8993096;26145.88938;74.43999717;1.074265864;0;98.99754456;20;3.54
Slovak Republic;2012;Europe;FALSE;76.1097561;5407579;5.982344127;7.54334021;5347.526223;39.91528032;26888.3481;76.70999012;1.079159532;0;99.37583467;20.4;3.66
Slovak Republic;2013;Europe;FALSE;76.41219512;5413393;6.081213422;7.49961424;5137.789018;39.93125104;27915.43321;77.8826;0.979196941;0;99.52016903;20.9;3.42
Slovak Republic;2014;Europe;FALSE;76.81219512;5418649;5.617636524;6.89176321;5202.467288;39.95386855;28929.52636;79.98;0.985973491;0;99.78675078;21.4;3.3
Slovak Republic;2015;Europe;FALSE;76.56341463;5423801;5.669455793;6.7925415;5137.073835;39.96817936;29964.88861;77.63468203;1.114488089;0;99.78718913;21.9;3.42
Slovenia;2000;Europe;FALSE;75.41219512;1988925;7.310481793;7.80406952;5675.615026;61.22144985;18001.22916;15.11025956;1.093166275;0;99.5;16.1;5.13
Slovenia;2001;Europe;FALSE;75.75853659;1992060;7.720650984;7.87602425;5777.995651;61.29096326;18948.20389;30.17591047;1.300482474;0;99.5;16.4;4.65
Slovenia;2002;Europe;FALSE;76.00731707;1994530;7.781282035;8.02119923;6006.34519;61.36047666;20241.52568;27.83888542;1.387618576;0;99.5;16.8;4.32
Slovenia;2003;Europe;FALSE;76.85853659;1995733;7.721473688;8.09883595;6380.951903;61.42999007;21112.37522;31.85479301;1.403798337;0;99.5;17.1;4.51
Slovenia;2004;Europe;FALSE;77.20731707;1997012;7.861745352;7.93957281;6578.034236;61.49950348;22760.94697;40.81;1.430651945;0;99.5;17.5;4.51
Slovenia;2005;Europe;FALSE;77.61219512;2000474;7.958113965;7.99595737;6830.705073;61.56901688;23852.64304;46.81;1.420197162;0;99.5;17.9;4.7
Slovenia;2006;Europe;FALSE;78.08658537;2006868;8.117126246;7.82322741;6917.860467;61.63853029;25720.44955;54.01;1.542182213;0;99.5;18.2;5.7
Slovenia;2007;Europe;FALSE;78.56097561;2018122;8.066906107;7.51139164;7123.537771;61.70804369;27570.14519;56.74;1.442914542;0;99.5;18.6;5.7
Slovenia;2008;Europe;FALSE;78.76585366;2021316;8.588464451;7.85466576;7137.824175;61.75854504;29604.29147;58;1.492919141;0;99.5;19;5.16
Slovenia;2009;Europe;FALSE;78.97073171;2039669;7.604175103;8.540802;6920.244039;61.82926466;27537.75846;64;1.586156825;0;99.5;19.4;5.09
Slovenia;2010;Europe;FALSE;79.42195122;2048583;7.70288523;8.56503296;6104.421845;61.89752906;27826.87234;70;1.603125212;0;99.5;19.8;4.59
Slovenia;2011;Europe;FALSE;79.97073171;2052843;7.647930119;8.53639603;6510.841884;61.90807108;28931.38332;67.33999481;1.292170764;0;99.5;20.2;4.94
Slovenia;2012;Europe;FALSE;80.12439024;2057159;7.349942268;8.71509933;6753.073664;61.91892066;29042.82027;68.34997453;1.166791234;0;99.5;20.6;4.58
Slovenia;2013;Europe;FALSE;80.32195122;2059953;7.063268041;8.74028301;6718.975052;61.94637537;29973.69935;72.6756;1.046948256;0;99.5;21.1;4.55
Slovenia;2014;Europe;FALSE;81.07804878;2061980;6.357966448;8.50197506;6779.280887;61.95630586;30870.02367;71.59;0.973739588;0;99.5;21.6;5.37
Slovenia;2015;Europe;FALSE;80.77560976;2063531;6.367726166;8.49823952;6727.999302;61.95823776;31628.24718;73.09865997;0.930119532;0;99.5;22;5.73
South Africa;2000;Africa;FALSE;56.048;44967713;6.330319712;8.16472149;4470.962526;14.65521107;8488.86281;5.348559732;1.387289131;12.30625292;84.48006083;18.1;4.40348
South Africa;2001;Africa;FALSE;55.089;45571272;7.03381727;7.93901682;4579.952732;14.62520505;8796.410016;6.346619318;1.483161018;11.58225292;85.01809268;18.6;4.27876
South Africa;2002;Africa;FALSE;54.31;46150913;7.1790564;7.46446323;4302.118229;14.59519904;9147.724038;6.710322437;1.529309559;10.85885767;85.56443069;19.1;4.21265
South Africa;2003;Africa;FALSE;53.749;46719203;7.557705904;7.91530371;4528.816147;14.56519302;9486.546193;7.007691726;1.468811238;10.14450153;86.10734795;19.6;4.2865
South Africa;2004;Africa;FALSE;53.444;47291610;8.035040258;7.76453447;4559.773847;14.535187;10061.59736;8.425118683;1.355728578;9.443161431;86.640904;20.1;4.16212
South Africa;2005;Africa;FALSE;53.447;47880595;7.887328758;7.68997431;4589.905059;14.50518098;10790.33064;7.48854253;1.38376969;8.755294376;87.16428233;20.6;4.12599
South Africa;2006;Africa;FALSE;53.795;48489464;7.832423319;7.6922164;4636.930681;14.47517497;11599.10318;7.607139675;1.290746983;8.080454871;87.67812704;21.1;4.14354
South Africa;2007;Africa;FALSE;54.452;49119766;8.083507514;7.68138409;4721.932996;14.44516895;12390.08682;8.065375174;1.177517253;7.418573476;88.18248627;21.7;4.19085
South Africa;2008;Africa;FALSE;55.36;49779472;8.572609815;7.88024807;4851.692494;14.41516293;12857.98651;8.43;1.145843314;6.769448742;88.67766946;22.2;4.15923
South Africa;2009;Africa;FALSE;56.46;50477013;8.007605605;8.52350235;4665.176039;14.38515691;12565.29277;10;1.214002043;6.133518215;89.16270481;22.8;4.09415
South Africa;2010;Africa;FALSE;57.669;51216967;8.304084027;8.66596985;4428.154257;14.3551509;12913.54048;24;1.115808251;5.510287147;89.63843841;23.3;4.02
South Africa;2011;Africa;FALSE;58.895;52003759;7.869815906;8.74146175;4542.596206;14.32514488;13393.76689;33.97;1.103257676;4.899779003;90.10468946;23.9;4.05
South Africa;2012;Africa;FALSE;60.06;52832659;8.077957969;8.77310753;4566.323754;14.29513886;13215.70868;41;1.132793112;4.301806677;90.56175402;24.5;4.04
South Africa;2013;Africa;FALSE;61.099;53687125;8.138264312;8.85552406;4366.030489;14.26513284;13606.9429;46.5;1.123274262;3.71651188;91.00903337;25.1;4.04
South Africa;2014;Africa;FALSE;61.968;54544184;8.212241156;8.55091476;4285.645767;14.23512682;13602.10264;49;1.109437883;3.143541754;91.44727967;25.8;4.01
South Africa;2015;Africa;FALSE;62.649;55386369;7.669937662;8.79018974;4198.04612;14.20512081;13701.94539;51.91911572;1.099182075;2.582873352;91.87634387;26.4;3.99
Spain;2000;Europe;FALSE;78.96585366;40567864;7.230107062;6.79921818;4820.675034;34.25637275;21584.2512;13.62496081;1.725517988;0;100.0000024;19.6;3.7783
Spain;2001;Europe;FALSE;79.36829268;40850412;7.216328687;6.76895761;5167.809673;34.58050028;22949.18185;18.14872269;1.629584033;0;100;20;3.89384
Spain;2002;Europe;FALSE;79.56829268;41431558;7.548593756;6.80052805;5422.51569;34.83530779;24371.59885;20.39;1.455973702;0;100.0000023;20.4;3.81505
Spain;2003;Europe;FALSE;79.6195122;42187645;7.553396348;7.56392097;5576.546265;35.11418641;25046.1107;39.93;1.422544393;0;100;20.8;4.09623
Spain;2004;Europe;FALSE;79.87073171;42921895;7.817921309;7.65912247;5676.140491;35.40705557;26143.63217;44.01;1.43022118;0;100.0000023;21.2;4.08268
Spain;2005;Europe;FALSE;80.17073171;43653155;8.029202013;7.73195314;5892.307411;35.70425174;27606.93405;47.88;1.387177754;0;99.99999778;21.6;4.98
Spain;2006;Europe;FALSE;80.82195122;44397319;7.698212561;7.82912683;6111.219223;36.00299812;30720.22221;50.37;1.370007461;0;100.0000022;22.1;5.15
Spain;2007;Europe;FALSE;80.87317073;45226803;7.842252141;7.9183569;6105.075849;36.28442027;32469.53045;55.11;1.363106312;0;99.99999785;22.5;5.09
Spain;2008;Europe;FALSE;81.17560976;45954106;7.056387715;8.3818779;6054.374438;36.59795108;33263.2724;59.6;1.367620485;0;100;23;4.92
Spain;2009;Europe;FALSE;81.47560976;46362946;6.200856827;9.10707188;6025.772757;36.89928809;32092.36482;62.4;1.358353837;0;99.9999979;23.5;4.98
Spain;2010;Europe;FALSE;81.62682927;46576897;5.866642426;9.1185751;5652.595933;37.0899382;31682.7131;65.8;1.387378124;0;100;24;4.09
Spain;2011;Europe;FALSE;82.47560976;46742697;5.87043563;9.16859245;5706.563063;37.10192046;31867.97324;67.08999939;1.331876555;0;100;24.5;4.11
Spain;2012;Europe;FALSE;82.42682927;46773055;5.756946794;9.15699196;5599.377374;37.07977849;31720.12;69.80999994;1.423637303;0;99.9861672;25;4.12
Spain;2013;Europe;FALSE;83.07804878;46620045;5.208274629;9.06737709;5573.401182;37.08211351;32434.0032;71.635;1.272770663;0;99.95663945;25.5;4.13
Spain;2014;Europe;FALSE;83.22926829;46480882;5.184067004;9.08936405;5409.411338;37.08444853;33525.74063;76.19;1.254459104;0;99.92694397;26.1;4.31
Spain;2015;Europe;FALSE;82.83170732;46444832;5.51794436;9.12617207;5355.987006;37.12753247;34903.12748;78.68963187;1.270823783;0;99.92672046;26.6;4.17
Sri Lanka;2000;Asia;FALSE;71.333;18777606;0.582076331;4.24652863;263.0296808;34.54664328;4334.752235;0.647410011;5.033872968;5.408948325;80.04477192;2;0.1
Sri Lanka;2001;Asia;FALSE;72.233;18911727;0.573718096;4.19323874;294.819265;34.44649976;4332.964631;0.793821864;4.286990589;5.101517812;80.61258078;2.2;0.1
Sri Lanka;2002;Asia;FALSE;73.085;19062476;0.597508967;4.1731143;290.8248411;34.34635624;4538.781116;1.050422706;3.34258944;4.794078529;81.2801927;2.3;0.15
Sri Lanka;2003;Asia;FALSE;73.799;19224036;0.645546016;3.76927328;303.1085783;34.24621273;4862.087815;1.458580228;2.868911827;4.486584121;81.94948944;2.4;0.15
Sri Lanka;2004;Asia;FALSE;74.337;19387153;0.663841663;4.17515802;326.2582321;34.14606921;5220.163181;1.44615998;2.997358479;4.179058235;82.62031613;2.6;0.17
Sri Lanka;2005;Asia;FALSE;74.695;19544988;0.715272864;4.00972462;354.3583733;34.04592569;5673.714252;1.792046794;2.639533395;3.871520436;83.29253597;2.8;0.3
Sri Lanka;2006;Asia;FALSE;74.904;19695977;0.629570172;3.97986174;400.1025736;33.94578217;6249.008185;2.537566129;2.798773599;3.563930891;83.9664351;2.9;0.2
Sri Lanka;2007;Asia;FALSE;75.037;19842044;0.684909284;3.95132089;403.0772375;33.84563865;6803.645666;3.88;3.260608357;3.25632732;84.64173559;3.1;0.2
